ID,Sens_0mM_r1,Sens_0mM_r2,Sens_0mM_r3,Sens_15mM_r1,Sens_15mM_r2,Sens_15mM_r3,Tol_0mM_r1,Tol_0mM_r2,Tol_0mM_r3,Tol_15mM_r1,Tol_15mM_r2,Tol_15mM_r3
ESR32733,8.0345,7.9506,7.8365,8.0998,7.9031,8.2354,8.2641,8.1439,8.2291,7.9781,8.2266,8.0374
ESR32471,9.2443,9.1102,9.2753,9.3568,9.3185,9.3872,8.9034,9.0477,9.0948,9.1054,9.1232,9.2614
ESR45388,8.8575,9.0732,9.1432,8.9608,8.8972,9.06,9.2384,9.2782,9.2283,9.1563,9.2394,9.228
ESR63112,9.1662,9.6294,9.2434,9.4176,9.3368,9.4083,9.375,9.4055,9.5606,9.3039,9.2349,9.5739
ESR49696,7.8,7.9272,8.0199,7.7805,7.84,7.9323,8.138,8.2198,7.8379,8.0635,7.812,8.0263
ESR50487,6.9599,6.9272,6.5697,6.6267,6.7044,6.7599,6.7625,7.044,6.9401,6.7736,6.8374,6.7043
ESR37807,8.7789,9.0298,9.0409,8.9897,8.8274,8.8967,9.2177,9.1913,9.09,9.0586,8.7991,8.987
ESR61996,9.4255,9.52,9.4769,9.2839,9.58,9.1123,9.5698,9.4652,9.4443,9.2161,9.5075,9.4511
ESR51016,8.7128,8.3452,8.5535,8.2218,8.3638,8.4456,8.3423,8.229,8.3227,8.4909,8.2796,8.4797
ESR44253,10.0315,9.807,10.1206,9.7095,9.8849,9.932,9.9154,9.9836,9.6519,10.02,10.0661,10.018
ESR61335,11.7866,11.9822,11.5623,11.6455,11.6753,11.5409,11.8863,11.8658,11.7867,11.5451,11.6651,11.6693
ESR56681,9.6002,9.633,9.324,9.3479,9.4551,9.5401,9.3219,9.5956,9.1927,9.2735,9.5038,9.4006
ESR45870,7.1468,7.105,7.1442,6.9894,7.1821,7.0658,7.4118,6.9579,7.316,6.9884,7.2634,7.2893
ESR39059,8.2125,7.8791,8.0518,7.9072,7.814,7.9323,8.1115,7.9232,8.0216,7.9781,7.7999,8.2424
ESR57084,7.6666,7.9622,8.1136,8.1519,7.9275,8.1379,7.8036,8.0006,8.0417,7.9399,8.0946,7.9228
ESR35902,8.0613,7.9851,7.9872,7.9192,7.6473,7.7725,8.0191,8.1439,8.0909,7.8328,7.8358,7.9697
ESR47105,7.196,7.2059,7.063,7.202,7.2612,7.548,7.0691,7.0851,7.0635,7.281,7.1155,7.3438
ESR48304,9.7312,9.52,9.4651,9.6955,9.6218,9.7916,9.4405,9.4096,9.665,9.7745,9.4813,9.7755
ESR56516,7.922,7.7379,7.908,7.5358,7.7331,7.5781,7.6884,7.7926,7.573,7.4536,7.7631,7.6764
ESR56947,8.4027,8.2059,8.2298,8.2412,8.1723,8.2999,8.0475,8.229,7.9908,8.4279,7.971,8.2134
ESR41592,8.9174,8.7908,8.9978,8.5438,8.7334,8.5926,8.893,8.8409,8.5717,8.806,8.8231,8.8495
ESR66847,7.6313,7.4394,7.6264,7.6122,7.4075,7.4045,7.3373,7.3445,7.7426,7.5412,7.4134,7.2893
ESR50714,6.6425,6.8039,6.8615,6.4043,6.7044,6.679,6.8292,6.8184,6.8285,6.9632,6.7648,6.6477
ESR38059,9.727,9.4842,9.6503,9.5899,9.4925,9.4777,9.3562,9.381,9.5917,9.7378,9.292,9.4344
ESR57488,9.1412,8.6618,8.9478,8.8579,8.9033,9.0058,8.6683,8.8228,8.871,9.0586,8.7869,8.9109
ESR62021,9.0704,9.3584,9.3838,9.4048,9.5129,9.3354,9.3219,9.3933,9.5,9.634,9.2169,9.4091
ESR34876,8.8952,8.9033,8.9076,9.1469,9.1416,9.2163,8.8982,9.1819,8.8136,9.1395,8.9648,9.1435
ESR41141,9.4712,9.4963,9.388,9.0946,9.3774,9.1174,9.5369,9.3933,9.4252,9.2372,9.3006,9.4593
ESR64998,9.8854,9.781,9.8869,9.6778,9.7678,9.6852,9.6704,9.4337,9.8334,9.7229,9.4662,9.6693
ESR60839,9.5864,9.3887,9.4532,9.4345,9.834,9.5324,9.419,9.6987,9.4668,9.618,9.7618,9.6039
ESR64013,11.365,10.8897,11.1915,11.1053,11.0925,11.1044,10.8734,10.8965,10.9497,11.1304,11.0634,11.0012
ESR62768,11.1113,10.8683,10.8942,10.8844,10.8309,10.8091,11.0564,11.2465,10.8589,10.8845,11.1227,10.8479
ESR60091,9.6047,9.3002,9.5002,9.4923,9.3368,9.4896,9.5168,9.801,9.4443,9.6099,9.6687,9.6729
ESR51741,11.8144,11.3451,11.5724,11.6645,11.5801,11.6799,11.5828,11.4814,11.6911,11.8737,11.6642,11.7505
ESR66287,10.4821,10.4681,10.6709,10.3117,10.1599,10.5438,10.5903,10.494,10.284,10.5268,10.4525,10.5509
ESR53553,9.3184,9.5356,9.3796,9.2461,9.1979,9.3572,9.2465,9.0373,9.0508,9.1282,9.2483,9.3483
ESR42121,10.5546,10.4037,10.5752,10.5881,10.218,10.4331,10.3076,10.1432,10.5707,10.4383,10.3835,10.4449
ESR59732,8.2596,8.105,8.3545,8.2603,7.8782,7.9781,8.2233,8.1632,8.1291,7.9781,8.0029,8.0374
ESR57475,7.8,7.8791,7.8846,7.9431,7.7875,7.8729,7.8579,8.1143,7.6406,7.702,8.0134,8.0914
ESR48872,10.2971,9.8668,9.9617,10.0432,9.9609,10.2066,10.0867,9.9422,10.1112,10.3119,10.1059,10.2012
ESR55729,8.8029,9.1912,9.2843,9.1774,9.0554,9.2258,9.1322,8.9674,9.1423,8.9151,9.0282,8.9582
ESR57984,6.7779,6.8039,7.0837,6.919,7.0767,6.9092,7.1055,7.0851,6.8515,7.1533,7.2097,7.0483
ESR65804,9.4047,9.8851,9.6537,9.8642,9.8501,9.5962,9.8445,9.8733,9.716,9.7817,9.7649,9.8274
ESR62390,8.1263,8.3002,8.1632,8.1923,7.9396,8.0333,7.7925,7.9232,8.1478,7.927,8.1239,8.0808
ESR48732,8.9465,8.9794,9.2798,9.0946,9.281,9.2493,9.0691,9.1483,8.9262,8.973,9.3006,8.9983
ESR52349,9.1412,9.3138,9.3499,9.54,9.476,9.5962,9.3525,9.3133,9.2239,9.4148,9.3134,9.5965
ESR34063,9.1538,9.5239,9.425,9.6161,9.5129,9.574,9.4298,9.3002,9.6254,9.496,9.292,9.3834
ESR37846,10.133,9.9794,10.3261,9.9521,9.8817,10.0546,9.9731,9.8376,9.8218,9.8485,9.9454,10.0291
ESR42304,12.0979,11.7387,11.8033,11.8159,11.9311,11.9341,11.6817,11.6331,11.7218,11.9316,11.6297,11.7421
ESR58823,8.3163,8.5963,8.4212,8.3961,8.309,8.3178,8.4381,8.4578,8.4412,8.1773,8.0444,8.2986
ESR43037,8.5233,8.7513,8.7673,8.8003,8.8595,8.7788,8.7103,8.662,9.0308,8.5342,8.5979,8.8049
ESR46805,7.9073,8.2444,8.2111,8.3787,8.1517,7.9893,8.2066,8.1632,8.2724,8.1101,8.0546,8.379
ESR44021,8.9608,9.1205,9.3109,9.3025,9.3505,9.2953,9.0032,9.0786,9.0104,9.2054,9.0589,9.004
ESR66703,8.5039,8.8356,8.546,8.8453,8.7472,8.6146,8.6924,8.9396,8.5151,8.726,8.8171,8.6113
ESR42478,10.3497,10.3671,10.5771,10.5361,10.4404,10.6126,10.6141,10.7474,10.459,10.7621,10.6817,10.7131
ESR37328,8.9174,8.7175,8.6609,8.7872,8.5721,8.6146,8.6804,8.4888,8.8483,8.7918,8.5909,8.4469
ESR43043,8.8952,8.7712,8.9813,8.7198,8.7878,8.9204,8.6438,8.7858,8.5717,8.8479,8.5909,8.5509
ESR45902,10.9539,10.6546,10.7702,10.4801,10.5089,10.618,10.6864,10.6564,10.555,10.5052,10.6635,10.4386
ESR43680,10.4845,10.3138,10.1627,10.1648,10.1905,10.0331,10.4256,10.3066,10.0378,10.187,10.3279,10.1229
ESR37675,8.8187,8.7311,8.5902,8.7673,8.7124,8.629,8.5145,8.5489,8.6656,8.3523,8.7622,8.8495
ESR43011,9.9151,10.2887,10.0004,10.4155,10.2739,10.1799,10.0191,10.1111,10.254,10.0502,10.1937,10.1639
ESR51413,9.4203,9.3407,9.4045,9.0514,9.355,9.3354,9.3334,9.5225,9.4594,9.5135,9.4889,9.6224
ESR41963,9.1538,9.4558,9.2887,9.5163,9.4081,9.4332,9.2219,9.1866,9.489,9.3724,9.089,9.4176
ESR66330,7.9934,8.2538,8.1921,8.0458,7.9031,8.1379,8.2066,8.0113,7.9908,8.003,7.8708,7.7853
ESR32725,8.2005,8.105,7.965,8.2315,8.3638,8.1278,8.1641,7.8173,8.0909,8.0753,8.0847,7.9465
ESR62666,8.9465,9.002,8.9868,8.6989,8.8403,8.9379,9.1799,9.1913,9.0308,8.8548,9.089,9.0701
ESR65104,7.0158,6.8039,7.1442,6.919,7.0767,6.9326,7.0691,7.1053,7.0031,6.8304,7.2278,7.2518
ESR65961,9.8474,10.1308,10.0058,10.1262,10.1573,10.0915,10.254,10.3911,10.1673,10.1316,10.2809,10.2963
ESR49539,10.3277,10.5121,10.4085,10.4367,10.2131,10.1301,10.031,10.2488,10.3174,10.4405,10.1914,10.3703
ESR58577,8.8727,8.8852,9.0827,8.6271,8.9278,9.0653,9.0223,9.1089,8.7598,8.9539,9.0538,8.8988
ESR49747,11.751,11.5346,11.7072,11.5527,11.635,11.7697,11.7115,11.7353,11.2838,11.5141,11.7638,11.6452
ESR55616,9.0704,8.9033,8.7017,8.8068,8.5721,8.9145,8.6062,8.8044,8.7229,8.7918,8.7372,8.9347
ESR58925,9.6845,10.0243,9.9075,10.0813,9.9668,9.9378,9.9878,9.9727,10.2454,10.1316,10.0787,10.1461
ESR63372,7.8925,8.0517,7.965,7.6847,7.7741,7.8484,8.0568,7.7676,8.1101,7.6867,7.8708,7.9347
ESR34562,10.8615,11.3161,11.2281,11.1749,11.0625,11.2257,11.2657,11.2856,11.3469,11.0173,11.0609,11.1499
ESR32562,8.2479,8.4143,8.5756,8.5438,8.7054,8.699,8.4166,8.3937,8.3871,8.6173,8.4123,8.379
ESR50849,10.6438,10.2725,10.3369,10.2341,10.1905,10.3221,10.1982,10.1235,10.0676,10.2351,10.2809,10.2917
ESR48973,8.9393,8.6475,8.7864,8.4133,8.891,8.7658,8.7279,8.6346,8.7103,8.806,8.6048,8.6039
ESR44865,8.5425,8.3801,8.5609,8.2603,8.2902,8.3089,8.2479,8.0637,8.426,8.199,8.2445,8.2424
ESR33914,11.6375,11.7395,11.7978,12.0259,12.0205,12.0269,11.6366,11.7361,11.78,11.8524,11.7012,11.8464
ESR48319,10.0076,10.2396,10.1004,10.4575,10.2739,10.2162,10.0286,9.9971,10.1278,10.2765,9.9939,10.1614
ESR38517,7.595,7.8293,7.5979,7.8067,7.7469,7.7725,7.9608,7.9569,7.6406,7.4893,7.738,7.7588
ESR62327,10.6192,10.2679,10.4147,10.314,10.515,10.4166,10.5297,10.6968,10.2235,10.4676,10.5239,10.3372
ESR47052,9.1475,9.2204,9.2571,9.4842,9.4635,9.3088,9.2052,9.1188,9.5072,9.456,9.1848,9.4049
ESR56384,8.2479,8.2726,8.2298,8.3343,8.2902,8.2164,8.0935,7.8653,8.1101,8.3523,8.0847,8.0374
ESR42112,10.564,10.4248,10.3455,10.2023,10.4362,10.1897,10.6622,10.5594,10.4287,10.3871,10.5457,10.3769
ESR48837,7.3122,7.6403,7.5687,7.4216,7.5561,7.4539,7.4826,7.8535,7.6004,7.5914,7.5348,7.3615
ESR59001,10.7527,10.3714,10.6397,10.4451,10.5973,10.5552,10.2978,10.3972,10.2733,10.5225,10.5017,10.4027
ESR48862,6.6425,6.9738,7.2211,6.9663,6.7599,6.8365,6.9137,6.9129,6.8742,6.8304,6.7648,6.8865
ESR44075,10.1107,9.9418,10.143,9.737,9.761,9.7657,9.9533,9.9863,9.9472,9.8858,9.7556,9.7555
ESR37201,8.1884,8.1257,8.3715,8.2315,8.5005,8.3703,8.2479,8.6415,8.4336,8.313,8.2969,8.2708
ESR58054,10.6875,10.9893,10.8824,11.1237,10.9005,10.8981,10.8969,11.059,10.9322,10.6561,11.0418,11.0484
ESR35217,10.1075,10.291,10.5679,10.3832,10.3506,10.2042,10.1749,10.1505,10.3008,10.103,10.1937,10.0835
ESR54660,9.8589,10.3002,10.1232,10.2268,10.3686,10.0784,10.0404,10.1334,10.0023,10.0412,10.1822,9.987
ESR62944,8.4643,8.6111,8.1825,8.447,8.4507,8.4042,8.5611,8.4811,8.5578,8.657,8.7498,8.5038
ESR63391,7.9934,8.2538,8.1534,8.2698,8.3548,8.1579,8.3725,8.074,8.2639,8.4642,8.1526,8.4134
ESR64244,13.1528,13.0184,13.1239,13.0311,13.1506,13.2011,12.8638,12.7316,13.0396,13.1555,12.9129,12.9359
ESR37864,9.6584,9.2585,9.5495,9.4005,9.2179,9.3221,9.3824,9.4999,9.2716,9.358,9.4314,9.1739
ESR39127,10.3387,10.6724,10.5001,10.8658,10.7144,10.7023,10.4238,10.6633,10.7126,10.6542,10.6179,10.6039
ESR50861,8.1389,7.9737,8.1825,7.8197,8.0772,8.0004,7.9307,7.9458,8.0616,8.3426,7.971,8.1839
ESR56345,8.1006,8.0945,8.0623,8.3874,8.2423,8.2068,8.3347,8.5489,8.2466,8.4,8.314,8.2708
ESR63473,7.8469,7.9737,7.8846,8.1519,7.9985,8.1176,8.1813,8.229,8.0812,8.0275,8.2969,8.2328
ESR52897,14.2145,14.0637,14.0234,14.014,13.8138,14.1663,14.0214,13.7155,14.0341,13.9082,13.8616,13.9449
ESR63588,9.9692,9.9622,10.0354,9.8295,9.9756,9.8512,10.2701,10.1529,9.8276,10.1174,10.1682,10.0484
ESR49151,6.7779,6.8545,6.6553,6.8948,6.7044,6.5022,6.6683,6.6086,6.7076,6.7443,6.8608,7.0263
ESR57138,10.7152,10.393,10.5531,10.6291,10.5801,10.5552,10.3929,10.242,10.5249,10.6814,10.3975,10.3834
ESR47731,9.5155,9.516,9.5458,9.5516,9.476,9.5777,9.154,9.2054,9.4594,9.4378,9.3049,9.3169
ESR66202,10.1673,9.8513,10.0301,9.9521,9.8046,9.9493,9.9383,9.6753,9.9066,10.1623,9.8667,9.8337
ESR39570,11.5204,11.1334,11.4228,11.092,11.114,11.2434,11.2465,11.2097,11.2299,11.5032,11.26,11.2801
ESR38312,8.552,8.1961,8.7151,8.567,8.6403,8.4857,8.4453,8.5116,8.486,8.6333,8.7245,8.6039
ESR61962,7.5766,7.8913,7.4136,7.8197,7.5083,7.5929,7.5763,7.5199,7.6925,7.7616,7.7631,7.6764
ESR35929,9.2617,9.23,9.4769,9.217,9.152,9.2632,9.0032,9.2468,9.0358,9.1892,8.9648,9.3032
ESR39538,8.8952,8.9851,8.8052,8.7606,8.6912,8.7194,9.0176,8.8409,8.7659,9.0822,9.0988,8.7919
ESR56976,9.0966,8.8668,9.0033,8.9012,9.0386,8.8044,9.0829,8.9113,8.6059,8.8341,8.8815,8.7655
ESR54800,8.6786,8.5356,8.7017,8.8198,8.6403,8.9145,8.5545,8.5924,8.995,8.711,8.7622,8.8242
ESR49342,9.2266,8.9389,9.0409,8.8133,9.1623,8.9145,9.0691,9.2603,9.0458,9.1946,9.2349,9.1333
ESR36556,8.048,7.7513,7.7353,7.7402,7.9752,7.5781,7.9,8.074,7.791,7.8467,7.8358,7.7984
ESR46620,7.5003,7.7107,7.7483,7.7937,7.6473,7.6075,7.8036,7.5199,7.6139,7.3603,7.4291,7.5431
ESR40635,9.0572,9.1154,9.0514,9.3479,9.3368,9.4816,9.2867,9.4257,9.1837,9.2,9.3469,9.1639
ESR45577,10.4919,10.1663,10.2796,10.2746,10.2929,10.0679,10.0498,10.1383,10.1488,10.1456,9.9886,10.0291
ESR44822,7.8774,8.1763,8.32,8.0124,8.0214,8.2259,8.0286,7.8888,7.8833,8.1553,8.0847,7.9926
ESR58029,9.5771,9.845,9.7379,9.8642,9.702,9.8075,9.6052,9.4177,9.8761,9.7452,9.5478,9.687
ESR55034,9.1095,8.8356,8.9192,8.7938,9.016,8.7853,9.0365,9.2193,8.8822,8.8886,9.1472,8.9288
ESR63642,8.6612,8.633,8.695,8.774,8.5565,8.7126,8.6251,8.3352,8.5437,8.9281,8.6659,8.6039
ESR58469,9.7478,10.0435,10.0139,10.2073,10.165,10.0439,10.1749,10.2868,10.2013,9.9704,10.0911,10.1307
ESR56191,7.1468,6.8545,7.1042,6.9663,6.9864,7.0228,6.9541,6.6086,7.1024,7.0132,7.0355,6.9346
ESR42977,8.5425,8.5814,8.6814,8.6989,8.5327,8.4456,8.7103,8.7155,8.871,8.9539,8.6659,8.7182
ESR32938,9.7353,9.5814,9.8144,9.5632,9.7913,9.7327,9.5988,9.5992,9.7774,9.5478,9.3091,9.626
ESR40926,8.5893,8.8973,8.7927,8.6563,8.8011,8.7853,8.7962,8.5995,9.1282,8.7989,8.8051,8.7853
ESR59855,8.1884,8.0839,8.2298,8.0568,7.8907,8.1176,7.7813,7.8888,7.9054,7.9781,8.1142,8.1638
ESR51683,10.8091,10.6794,10.7525,10.8004,10.8803,10.7738,10.5446,10.5186,10.5931,10.7529,10.5493,10.4324
ESR34787,8.8651,8.633,8.8177,8.7806,8.8339,8.6361,8.5611,8.578,8.5717,8.6413,8.3964,8.5431
ESR33044,10.0145,10.4015,10.3152,10.3745,10.2475,10.5227,10.3947,10.3704,10.0944,10.1842,10.2939,10.2519
ESR58604,10.0007,9.7412,9.842,9.8263,9.937,9.9056,9.6397,9.6273,9.7034,9.7925,9.5621,9.6076
ESR65064,9.0966,9.1512,9.0878,8.9012,8.9872,8.9262,8.8982,8.6756,8.8822,9.1054,8.8929,8.7919
ESR36410,9.6093,9.6037,9.4847,9.8069,9.5048,9.6108,9.4512,9.2239,9.571,9.6538,9.4813,9.626
ESR34205,9.3729,9.7446,9.5117,9.5555,9.4719,9.5552,9.4226,9.1579,9.6087,9.4515,9.4392,9.4675
ESR51309,9.4861,9.3228,9.2753,9.4719,9.6588,9.5324,9.5269,9.6446,9.1837,9.4333,9.5333,9.4344
ESR41050,6.1869,6.5511,6.6274,6.3338,6.424,6.5636,6.5145,6.551,6.6562,6.621,6.3997,6.6186
ESR53494,8.0746,8.3628,8.2205,8.3699,8.1413,8.1278,8.0844,8.2919,8.1754,8.2204,7.9162,7.9697
ESR45715,8.3709,8.1257,8.2205,8.0784,8.4079,8.2634,7.9205,8.2011,8.1936,8.4093,8.2356,8.2894
ESR56028,9.3836,9.4963,9.6115,9.4801,9.4124,9.7091,9.2052,9.5225,9.6188,9.6577,9.3918,9.5662
ESR32637,11.2371,10.8245,11.1355,10.8798,10.9565,11.107,10.9277,11.0369,10.7559,11.0903,11.0277,11.1112
ESR47904,9.7017,9.9651,9.9104,9.9898,9.8911,9.9522,10.1092,10.1934,9.9176,9.7889,10.1421,10.0264
ESR39671,9.1846,9.1713,9.2617,9.3254,9.3818,9.3529,9.11,8.9452,9.4631,9.3189,9.1614,9.3214
ESR47053,10.1361,9.7479,10.022,9.7438,9.8178,9.8233,9.8738,9.7184,9.6843,9.8724,9.8047,9.637
ESR53072,9.5864,9.1862,9.5495,9.5282,9.5169,9.6502,9.6734,9.6786,9.5,9.552,9.7493,9.6039
ESR48628,11.2648,11.7563,11.5925,11.7791,11.6798,11.6252,11.628,11.8291,11.6555,11.5651,11.6374,11.6242
ESR47117,11.0984,11.2597,11.1638,11.4637,11.3864,11.1313,11.2526,11.5792,11.2581,11.2678,11.3984,11.2352
ESR50728,10.2395,10.4802,10.3857,10.7438,10.6368,10.4616,10.3076,10.4295,10.4325,10.3317,10.5475,10.5236
ESR57540,9.7312,9.7106,9.9133,9.8102,9.9786,9.7159,9.5501,9.7314,9.7864,9.8451,9.672,9.4716
ESR47051,9.0704,9.0786,9.0723,9.0677,9.2762,9.0968,9.1322,8.8589,9.2283,9.3139,9.0074,8.862
ESR37629,8.4542,8.8102,8.5902,8.7059,8.7677,8.629,8.7395,8.9947,8.6127,8.5846,8.7435,8.8178
ESR32481,8.6524,8.9331,8.8603,8.8326,8.6328,8.9145,8.9086,8.8469,8.7353,9.1169,8.7308,8.6764
ESR57200,9.335,9.6582,9.6222,9.858,9.7439,9.5962,9.5633,9.7793,9.6939,9.4695,9.6885,9.5586
ESR32970,9.7764,9.7141,9.6948,9.5671,9.4802,9.5362,9.56,9.2782,9.7097,9.6733,9.4392,9.6113
ESR36307,9.2325,9.5317,9.4331,9.6161,9.5645,9.6573,9.3562,9.5337,9.6321,9.7267,9.3998,9.5624
ESR57473,10.3167,10.4289,10.6828,10.7387,10.7474,10.7192,10.413,10.6935,10.5845,10.6244,10.5672,10.5412
ESR35436,7.5197,7.4059,7.7741,7.6417,7.8271,7.486,7.6397,7.7029,7.5591,7.7616,7.8592,7.6904
ESR60798,9.2443,9.5701,9.6079,9.6124,9.5645,9.5552,9.6854,9.8526,9.6714,9.7079,9.6284,9.626
ESR56416,8.6524,8.4058,8.4771,8.5202,8.6254,8.8108,8.751,8.8228,8.4563,8.5342,8.7245,8.6622
ESR35290,8.5707,8.2726,8.4534,8.4881,8.5005,8.1875,8.4734,8.4019,8.2115,8.3716,8.6592,8.3703
ESR56485,9.7059,9.5776,9.8571,9.5163,9.5169,9.746,9.77,9.9253,9.9203,9.638,9.6819,9.6515
ESR39348,10.3819,10.0462,10.0877,9.9926,9.937,10.0889,9.9903,10.0835,9.7983,9.964,9.9859,9.9109
ESR59955,7.7678,7.9153,8.0199,7.7805,8.0881,7.622,7.9999,8.0113,7.9164,7.7762,7.8592,7.7319
ESR39007,8.4235,8.6258,8.485,8.5974,8.4507,8.6,8.2801,8.6415,8.1936,8.4461,8.3803,8.3703
ESR56834,6.5696,6.8792,6.8615,6.74,6.9148,6.9557,6.7395,6.7433,7.0436,6.9376,6.8374,6.6186
ESR58648,7.9073,7.5356,7.8365,7.6562,7.7606,7.8484,7.8472,7.9345,8.0114,7.9139,7.9493,8.004
ESR48400,7.9652,7.6547,7.6954,7.8197,7.662,7.6364,7.6147,7.7161,7.8029,7.6398,7.3814,7.7588
ESR57670,7.196,7.084,7.0837,7.2217,6.9629,6.8611,7.0506,6.8426,7.1402,6.9632,6.8374,7.1937
ESR60319,9.7519,9.9271,9.8205,10.121,10.1905,10.0276,9.7925,9.7508,9.9203,9.9861,9.915,9.8432
ESR43259,9.6715,9.5738,9.7956,9.536,9.5488,9.3043,9.6115,9.6308,9.8563,9.618,9.4851,9.5927
ESR57505,7.7678,7.9506,7.6954,7.9431,7.6765,7.8729,7.9307,7.8173,8.0012,7.8048,7.971,8.1739
ESR53842,8.58,8.3801,8.6117,8.5898,8.6028,8.4778,8.3347,8.4261,8.3792,8.437,8.4202,8.1229
ESR32695,9.4306,9.0625,9.2662,9.1052,9.1979,9.1873,9.0829,9.1819,8.937,9.3483,9.1848,9.3659
ESR56414,7.4197,7.5356,7.6544,7.7266,7.5083,7.7463,7.7925,7.6896,7.8608,7.8874,7.7506,7.7044
ESR56672,9.6093,9.4185,9.671,9.6382,9.6218,9.746,9.3024,9.381,9.4098,9.6577,9.6147,9.6334
ESR43873,7.3122,7.1863,7.2022,7.279,7.3723,7.1482,6.974,6.9356,7.1588,6.9884,7.0148,7.1124
ESR51543,8.6786,8.9737,8.9758,9.1105,9.0442,8.7194,8.9086,8.8707,8.8426,8.7034,9.0282,8.862
ESR49396,9.1223,9.2107,9.1233,9.3832,9.4211,9.3872,9.0691,9.0108,9.0508,9.2989,9.2747,9.2037
ESR53010,7.0958,7.3715,7.0419,7.316,7.2418,7.1482,7.3525,7.1053,7.5308,7.1754,7.2457,7.3258
ESR61371,9.3994,9.6688,9.7477,9.5123,9.4211,9.736,9.51,9.6753,9.4594,9.7229,9.3593,9.5776
ESR63743,8.4743,8.2726,8.5902,8.5043,8.1723,8.4698,8.288,8.2563,8.426,8.5428,8.2175,8.2894
ESR50320,8.5425,8.3715,8.4048,8.2022,8.0772,8.1176,8.215,8.1439,8.395,8.3811,8.2084,8.2614
ESR64653,9.4762,9.6037,9.5532,9.5043,9.3818,9.3354,9.7501,9.4015,9.8042,9.63,9.5441,9.5315
ESR45125,9.7764,10.0381,9.9922,10.0432,9.8628,10.0546,9.9951,9.9366,9.9121,9.9025,10.2787,10.2086
ESR60411,9.4662,9.0997,9.0827,9.2604,9.3994,9.2067,9.2136,9.2193,8.9847,9.0225,9.1987,9.1588
ESR34364,10.6259,10.5832,10.7147,10.8166,10.9654,10.6903,10.5919,10.5391,10.4515,10.7363,10.7847,10.5777
ESR59648,9.5956,9.8513,9.6981,9.706,9.6515,9.6538,9.7298,9.4923,9.9737,9.7192,9.5001,9.5354
ESR45607,10.2886,9.9564,10.0851,9.9783,9.943,9.9203,10.0334,9.682,9.9789,9.9255,9.8782,9.9258
ESR38518,7.4805,7.2059,7.3636,7.279,7.1408,7.0228,7.226,7.4585,7.2994,7.3012,7.1349,7.4302
ESR51291,9.7144,9.6759,9.8869,9.8921,9.7439,10.0222,9.6764,9.6168,9.7953,10.0382,9.9536,9.7854
ESR65967,8.5893,8.4559,8.531,8.6123,8.252,8.5402,8.6251,8.7733,8.5295,8.5084,8.7308,8.3963
ESR35300,10.0179,9.8229,9.842,10.0125,10.1019,10.0546,9.8201,9.8041,9.7804,10.1788,9.9454,9.7689
ESR45988,6.6065,6.4884,6.6828,6.6267,6.458,6.651,6.6924,6.551,6.3678,6.2147,6.4622,6.5274
ESR36560,11.6618,11.8806,11.723,11.966,11.5029,11.8177,11.7392,11.7954,12.0204,11.8567,11.6742,11.809
ESR39428,10.4109,10.4058,10.4085,10.5555,10.4426,10.6053,10.2274,10.1934,10.1945,10.2663,10.27,10.2328
ESR37064,8.6699,8.4883,8.6117,8.5974,8.3904,8.2818,8.5479,8.3605,8.5786,8.7774,8.5909,8.626
ESR59847,8.048,7.7107,7.908,7.5821,7.7191,7.9893,7.7122,7.8173,7.9054,7.7762,7.738,7.9697
ESR61795,8.2596,8.1154,8.2846,8.2885,8.4591,8.4936,8.1025,8.1043,8.4183,8.4552,8.3475,8.3259
ESR44151,9.7017,9.3273,9.7379,9.5671,9.5877,9.5209,9.3675,9.5595,9.2716,9.5478,9.5405,9.5927
ESR39905,10.3551,9.9964,10.1602,10.2437,10.1469,10.3419,9.9731,9.9281,10.0252,10.2298,10.1108,10.0781
ESR54035,7.684,7.6403,7.9982,7.7538,7.5561,7.8236,7.7813,7.5199,7.6538,7.7905,7.9162,7.8113
ESR62227,6.7779,7.3003,6.9989,6.8701,6.9391,6.9326,7.0874,7.1053,7.0831,7.0132,6.9938,6.8368
ESR42507,10.5873,10.5738,10.6397,10.7438,11.0148,10.559,10.6804,10.7002,10.5896,10.6304,10.6568,10.4282
ESR39825,12.5723,12.5935,12.725,12.6036,12.5115,12.6954,12.5183,12.3603,12.797,12.7065,12.3593,12.465
ESR32994,10.1978,10.5757,10.3064,10.6327,10.4169,10.4351,10.1982,10.389,10.2235,10.3119,10.3528,10.2614
ESR61372,8.4235,8.136,8.1534,7.9896,8.0214,8.0655,7.9,8.1242,8.1845,8.313,8.1431,8.2036
ESR52887,10.3332,10.3866,10.4023,10.4822,10.5801,10.636,10.1855,10.2624,10.3521,10.5566,10.2458,10.4428
ESR66062,9.3783,9.1462,9.0775,9.3162,9.0774,9.3221,9.2787,9.0735,9.2327,9.5264,9.2659,9.3571
ESR66207,10.1107,10.1788,10.2177,10.1546,10.1676,10.1122,10.066,9.885,10.3958,10.2842,9.9317,10.0539
ESR66833,9.3239,9.0463,9.4045,9.217,9.3906,9.221,8.9641,9.0373,9.1746,9.088,9.1232,9.1435
ESR37672,8.3274,8.1462,8.1534,8.0347,8.2226,8.1278,8.3347,8.1536,7.8721,8.1553,7.9273,8.0374
